"DateTime";"Users";"Users Trend";"In-Game"
"2022-04-12 09:20:00";20091022;21136359,871746413;4745780
"2022-04-12 09:30:00";20214062;21134192,468269713;4769090
"2022-04-12 09:40:00";20369195;21132072,06890046;4805032
"2022-04-12 09:50:00";20525883;21129936,293470785;4838041
"2022-04-12 10:00:00";20677741;21127893,266908366;4867513
"2022-04-12 10:10:00";20863373;21126302,446906164;4913691
"2022-04-12 10:20:00";21059653;21124606,484052233;4968150
"2022-04-12 10:30:00";21272247;21122873,349907737;5032760
"2022-04-12 10:40:00";21498029;21121281,924933214;5116963
"2022-04-12 10:50:00";21746834;21119631,83974413;5200717
"2022-04-12 11:00:00";22000136;21118085,69075016;5280818
"2022-04-12 11:10:00";22271933;21116452,19035078;5381195
"2022-04-12 11:20:00";22480262;21114543,049957316;5455564
"2022-04-12 11:30:00";22586410;21112376,25879332;5496892
"2022-04-12 11:40:00";22838457;21110682,947308995;5645570
"2022-04-12 11:50:00";23265552;21109555,126862645;5794284
"2022-04-12 12:00:00";23440681;21107416,024599932;5881318
"2022-04-12 12:10:00";23818686;21105926,986971855;6064329
"2022-04-12 12:20:00";24086635;21103816,689090647;6195539
"2022-04-12 12:30:00";24515721;21102036,71157316;6382568
"2022-04-12 12:40:00";24878239;21099876,599539336;6545175
"2022-04-12 12:50:00";25159238;21097465,104961995;6668403
"2022-04-12 13:00:00";25416705;21095001,189211152;6767948
"2022-04-12 13:10:00";25664273;21092420,321596295;6891238
"2022-04-12 13:20:00";25895900;21089990,77216576;7003828
"2022-04-12 13:30:00";26045064;21087491,396521926;7052347
"2022-04-12 13:40:00";26223872;21085557,797640197;7110281
"2022-04-12 13:50:00";26349635;21083418,84924668;7169506
"2022-04-12 14:00:00";26419169;21081380,517782874;7186501
"2022-04-12 14:10:00";26478554;21079192,39146422;7219607
"2022-04-12 14:20:00";26489920;21076728,515321158;7230711
"2022-04-12 14:30:00";26476647;21074232,63236448;7220022
"2022-04-12 14:40:00";26418185;21071814,423735052;7194065
"2022-04-12 14:50:00";26285257;21069389,776128598;7128998
"2022-04-12 15:00:00";26177427;21066858,49028397;7059158
"2022-04-12 15:10:00";25915004;21064501,596805625;6956430
"2022-04-12 15:20:00";25749606;21062020,718882553;6895526
"2022-04-12 15:30:00";25571919;21059450,38816242;6816059
"2022-04-12 15:40:00";25359383;21056898,09207844;6736537
"2022-04-12 15:50:00";25184176;21054331,93004255;6665652
"2022-04-12 16:00:00";24970589;21051507,392703686;6571104
"2022-04-12 16:10:00";24763294;21048802,660100944;6485643
"2022-04-12 16:20:00";24593364;21045956,941404305;6430363
"2022-04-12 16:30:00";24472327;21041804,727668975;6382503
"2022-04-12 16:40:00";24330848;21038342,328829937;6335062
"2022-04-12 16:50:00";24268569;21035519,84133476;6313122
"2022-04-12 17:00:00";24201924;21031353,001704253;6281278
"2022-04-12 17:10:00";24132615;21027981,721743647;6262708
"2022-04-12 17:20:00";24049398;21024732,799072463;6259796
"2022-04-12 17:30:00";24033444;21020535,137363657;6262666
"2022-04-12 17:40:00";23965680;21016964,172196053;6265102
"2022-04-12 17:50:00";23946439;21013847,337261744;6265829
"2022-04-12 18:00:00";23901700;21010707,99768977;6248605
"2022-04-12 18:10:00";23836254;21007560,271143198;6235173
"2022-04-12 18:20:00";23766996;21004352,702246178;6213723
"2022-04-12 18:30:00";23698538;21001233,877799116;6198929
"2022-04-12 18:40:00";23570255;20997978,66738279;6168728
"2022-04-12 18:50:00";23522596;20995117,83618065;6155745
"2022-04-12 19:00:00";23417220;20992163,751952145;6102035
"2022-04-12 19:10:00";23280143;20989224,67479892;6050359
"2022-04-12 19:20:00";23145359;20986366,297326878;6008085
"2022-04-12 19:30:00";22996497;20983532,1833409;5965213
"2022-04-12 19:40:00";22839966;20980851,951299362;5922089
"2022-04-12 19:50:00";22657935;20978259,837292727;5875548
"2022-04-12 20:00:00";22460063;20975797,047905304;5813120
"2022-04-12 20:10:00";22204790;20973511,28622679;5723234
"2022-04-12 20:20:00";21967918;20971373,12848427;5640126
"2022-04-12 20:30:00";21744481;20969401,77834242;5554148
"2022-04-12 20:40:00";21497073;20967457,014095463;5460374
"2022-04-12 20:50:00";21235451;20965602,175718196;5358109
"2022-04-12 21:00:00";20991919;20963950,244453393;5270726
"2022-04-12 21:10:00";20720416;20962379,383535083;5177814
"2022-04-12 21:20:00";20462531;20960632,56976119;5093436
"2022-04-12 21:30:00";20230140;20959068,095769286;5005756
"2022-04-12 21:40:00";19903033;20957215,20245964;4944480
"2022-04-12 21:50:00";19677027;20955724,108914495;4894287
"2022-04-12 22:00:00";19440037;20954206,479228627;4815695
"2022-04-12 22:10:00";19233716;20953048,462306492;4745361
"2022-04-12 22:20:00";19046822;20951656,51051478;4679727
"2022-04-12 22:30:00";18869015;20950183,153125502;4616121
"2022-04-12 22:40:00";18709762;20948674,319867916;4560333
"2022-04-12 22:50:00";18575046;20947127,137009025;4509524
"2022-04-12 23:00:00";18452582;20945453,933981292;4454284
"2022-04-12 23:10:00";14459859;20929779,929739572;3609174
"2022-04-12 23:20:00";17452160;20938071,575369768;4062814
"2022-04-12 23:30:00";17554929;20936602,207162723;4089497
"2022-04-12 23:40:00";17617794;20934833,681929298;4100033
"2022-04-12 23:50:00";17692056;20932852,96666873;4106365
"2022-04-13 00:00:00";17795199;20930771,033031728;4104329
"2022-04-13 00:10:00";17852550;20928121,60179791;4122555
"2022-04-13 00:20:00";17985442;20925544,35401517;4155457
"2022-04-13 00:30:00";18086592;20921519,01768991;4172009
"2022-04-13 00:40:00";18172749;20918110,072970025;4182956
"2022-04-13 00:50:00";18252437;20914684,223348066;4196828
"2022-04-13 01:00:00";18328397;20911000,40631025;4207140
"2022-04-13 01:10:00";18394488;20907549,67547719;4228811
"2022-04-13 01:20:00";18460664;20902136,841864977;4255412
"2022-04-13 01:30:00";18506122;20897456,350076433;4277108
"2022-04-13 01:40:00";18547051;20894216,823231693;4299838
"2022-04-13 01:50:00";18583921;20891082,006782625;4318979
"2022-04-13 02:00:00";18595447;20888003,790451303;4323392
"2022-04-13 02:10:00";18599801;20885076,03582397;4333263
"2022-04-13 02:20:00";18606200;20882284,101994164;4347811
"2022-04-13 02:30:00";18601411;20879622,733318873;4356715
"2022-04-13 02:40:00";18579598;20877017,059411675;4358236
"2022-04-13 02:50:00";18540571;20874483,627933405;4357750
"2022-04-13 03:00:00";18476132;20872038,487550266;4337669
"2022-04-13 03:10:00";18387776;20869707,403029118;4308700
"2022-04-13 03:20:00";18307927;20867449,08526828;4270961
"2022-04-13 03:30:00";18234139;20865388,55442971;4243662
"2022-04-13 03:40:00";18137306;20863295,786436815;4210364
"2022-04-13 03:50:00";18051782;20861421,78201261;4179310
"2022-04-13 04:00:00";17960399;20859646,653707374;4142898
"2022-04-13 04:10:00";17876576;20857875,484954275;4112665
"2022-04-13 04:20:00";17863259;20856253,27338112;4117614
"2022-04-13 04:30:00";17836777;20854648,563157603;4117717
"2022-04-13 04:40:00";17797521;20853070,28931857;4118451
"2022-04-13 04:50:00";17742171;20851461,09926389;4110747
"2022-04-13 05:00:00";17684553;20849907,20176417;4089298
"2022-04-13 05:10:00";17628161;20848627,73652426;4075032
"2022-04-13 05:20:00";17554996;20847211,826450855;4052045
"2022-04-13 05:30:00";17509227;20845826,501008783;4030694
"2022-04-13 05:40:00";17466858;20844409,43245262;4006239
"2022-04-13 05:50:00";17450343;20842986,80847518;3990509
"2022-04-13 06:00:00";17484701;20841554,302425906;3969998
"2022-04-13 06:10:00";17520898;20840088,239437006;3935610
"2022-04-13 06:20:00";17560903;20838584,51744546;3936471
"2022-04-13 06:30:00";17637455;20837072,557538696;3963511
"2022-04-13 06:40:00";17707749;20835569,611775596;3993195
"2022-04-13 06:50:00";17753886;20833966,035951354;4013952
"2022-04-13 07:00:00";17879185;20832600,690822445;4039434
"2022-04-13 07:10:00";17984048;20830995,254169416;4074580
"2022-04-13 07:20:00";18089195;20829200,10112998;4131095
"2022-04-13 07:30:00";18205761;20827468,484630637;4186502
"2022-04-13 07:40:00";18317768;20825713,02317454;4241709
"2022-04-13 07:50:00";18424843;20823989,086297713;4284456
"2022-04-13 08:00:00";18566535;20822333,03159601;4334615
"2022-04-13 08:10:00";18680983;20820642,63029526;4375767
"2022-04-13 08:20:00";18824534;20819194,644018896;4429511
"2022-04-13 08:30:00";18988345;20817740,780718062;4497285
"2022-04-13 08:40:00";19099570;20816039,0752837;4538403
"2022-04-13 08:50:00";19247823;20814490,117088087;4574228
"2022-04-13 09:00:00";19361924;20812868,068969317;4596956
"2022-04-13 09:10:00";19498614;20811280,790241286;4625014
"2022-04-13 09:20:00";19622132;20809618,960454196;4639990
"2022-04-13 09:30:00";19742173;20808006,49742811;4657527
"2022-04-13 09:40:00";19889812;20806374,54200408;4687486
"2022-04-13 09:50:00";20062716;20804824,224009115;4729588
"2022-04-13 10:00:00";20234179;20803297,976735942;4768463
"2022-04-13 10:10:00";20428701;20801780,067378674;4829231
"2022-04-13 10:20:00";20641820;20800321,677966453;4901492
"2022-04-13 10:30:00";20867161;20798914,429708593;4975006
"2022-04-13 10:40:00";21088799;20797503,19071917;5056098
"2022-04-13 10:50:00";21335732;20796088,688832425;5144415
"2022-04-13 11:00:00";21601069;20794681,70629166;5232169
"2022-04-13 11:10:00";21867768;20793256,528579988;5339406
"2022-04-13 11:20:00";22148316;20792089,81221424;5453064
"2022-04-13 11:30:00";22430006;20791654,96998775;5578474
"2022-04-13 11:40:00";22724226;20791343,70083113;5710005
"2022-04-13 11:50:00";23001763;20790319,0769742;5828538
"2022-04-13 12:00:00";23299355;20789940,633449018;5951387
"2022-04-13 12:10:00";23478273;20788641,030656092;5980018
"2022-04-13 12:20:00";23720707;20787602,23758814;6087662
"2022-04-13 12:30:00";23973748;20786037,4585227;6214088
"2022-04-13 12:40:00";24270831;20784282,057917424;6348567
"2022-04-13 12:50:00";24552181;20782390,1671418;6468538
"2022-04-13 13:00:00";24763969;20780286,998089164;6545478
"2022-04-13 13:10:00";25030181;20778322,6078403;6680341
"2022-04-13 13:20:00";25280876;20776249,751174048;6817084
"2022-04-13 13:30:00";25483025;20774257,529082656;6926162
"2022-04-13 13:40:00";25613714;20772068,560678676;6999302
"2022-04-13 13:50:00";25751758;20769959,617442705;7070272
"2022-04-13 14:00:00";25826078;20767773,262614995;7083609
"2022-04-13 14:10:00";25839512;20765341,047075555;7076352
"2022-04-13 14:20:00";25860893;20762902,024345145;7081493
"2022-04-13 14:30:00";25844861;20760465,42273315;7072177
"2022-04-13 14:40:00";25745121;20757827,51157178;7030601
"2022-04-13 14:50:00";25589684;20755309,04431774;6957813
"2022-04-13 15:00:00";25475952;20753007,60794703;6893772
"2022-04-13 15:10:00";25230222;20750666,803272873;6802139
"2022-04-13 15:20:00";25028748;20748182,37936911;6720849
"2022-04-13 15:30:00";24874825;20745871,665175863;6658494
"2022-04-13 15:40:00";24665673;20743496,55250165;6588983
"2022-04-13 15:50:00";24461038;20740939,007281847;6497951
"2022-04-13 16:00:00";24270707;20738552,964912817;6412120
"2022-04-13 16:10:00";24049351;20736045,229070257;6337865
"2022-04-13 16:20:00";23490712;20732020,106683463;6185199
"2022-04-13 16:30:00";23601901;20730056,030587226;6199652
"2022-04-13 16:40:00";23611452;20727922,54466892;6201988
"2022-04-13 16:50:00";23158749;20723820,065120082;6092639
"2022-04-13 17:00:00";23326583;20721646,320343055;6121099
"2022-04-13 17:10:00";23334368;20718970,08149479;6140398
"2022-04-13 17:20:00";22960451;20714869,031795707;6069604
"2022-04-13 17:30:00";23160987;20712533,052208997;6134944
"2022-04-13 17:40:00";23199887;20709883,141832616;6155853
"2022-04-13 17:50:00";23166321;20706936,80964923;6157401
"2022-04-13 18:00:00";23124252;20703958,026624385;6148844
"2022-04-13 18:10:00";23060352;20700983,74144769;6142326
"2022-04-13 18:20:00";23020910;20698134,23025464;6141876
"2022-04-13 18:30:00";22979109;20695358,237199076;6139382
"2022-04-13 18:40:00";22925270;20692802,13389315;6141767
"2022-04-13 18:50:00";22860929;20690195,631403893;6128931
"2022-04-13 19:00:00";22763724;20687655,257643353;6082844
"2022-04-13 19:10:00";22647611;20685254,44202404;6041831
"2022-04-13 19:20:00";22524722;20682957,014367454;5993177
"2022-04-13 19:30:00";22417148;20680906,45177105;5969524
"2022-04-13 19:40:00";22285868;20678973,026428133;5933059
"2022-04-13 19:50:00";22131514;20677231,81910359;5891451
"2022-04-13 20:00:00";21958726;20675674,433681756;5835156
"2022-04-13 20:10:00";21739130;20674322,60886286;5756225
"2022-04-13 20:20:00";21525694;20673167,142986003;5683135
"2022-04-13 20:30:00";21313723;20672038,066387095;5608672
"2022-04-13 20:40:00";21094770;20671157,972914256;5533364
"2022-04-13 20:50:00";20874861;20670574,83719977;5450467
"2022-04-13 21:00:00";20629387;20669977,009705693;5351380
"2022-04-13 21:10:00";20302112;20669308,793818504;5265163
"2022-04-13 21:20:00";20063640;20669000,64951384;5199986
"2022-04-13 21:30:00";19837575;20668754,15250922;5125826
"2022-04-13 21:40:00";19614620;20668929,383758873;5054756
"2022-04-13 21:50:00";19399182;20669136,414501037;4979492
"2022-04-13 22:00:00";19180000;20669352,40029195;4889465
"2022-04-13 22:10:00";18951186;20669522,467680953;4803871
"2022-04-13 22:20:00";18743585;20669610,04224163;4723466
"2022-04-13 22:30:00";18561462;20669676,779037893;4655696
"2022-04-13 22:40:00";18383432;20669618,678902928;4583612
"2022-04-13 22:50:00";18216457;20669407,31621494;4518407
"2022-04-13 23:00:00";18093778;20669218,051041834;4468721
"2022-04-13 23:10:00";17964304;20684802,171479918;4418776
"2022-04-13 23:20:00";17869436;20687684,36018151;4371912
"2022-04-13 23:30:00";17790475;20689766,20051782;4336674
"2022-04-13 23:40:00";17741759;20691332,756985754;4312713
"2022-04-13 23:50:00";17750045;20692564,0036392;4297754
"2022-04-14 00:00:00";17688512;20692997,24368217;4239810
"2022-04-14 00:10:00";17709873;20693545,778559323;4230325
"2022-04-14 00:20:00";17381242;20692172,18337877;4163630
"2022-04-14 00:30:00";17660305;20692563,722366817;4205646
"2022-04-14 00:40:00";17721225;20692213,634065297;4209114
"2022-04-14 00:50:00";17715373;20691484,70151627;4192906
"2022-04-14 01:00:00";17855023;20691198,826092787;4207558
"2022-04-14 01:10:00";17307798;20688177,79814286;4109018
"2022-04-14 01:20:00";17585960;20687554,888258822;4176140
"2022-04-14 01:30:00";18056008;20687730,90844488;4287697
"2022-04-14 01:40:00";18125250;20686738,70929047;4327313
"2022-04-14 01:50:00";18156709;20685581,80061491;4353869
"2022-04-14 02:00:00";18195876;20684864,959720843;4368797
"2022-04-14 02:10:00";18251871;20684545,074385084;4399242
"2022-04-14 02:20:00";18301870;20684474,924010493;4424219
"2022-04-14 02:30:00";18310371;20684520,162927616;4436596
"2022-04-14 02:40:00";18307627;20684744,585936207;4444644
"2022-04-14 02:50:00";18291369;20685175,578468435;4447318
"2022-04-14 03:00:00";18252407;20685786,52230692;4435305
"2022-04-14 03:10:00";18188473;20686568,47768963;4416362
"2022-04-14 03:20:00";18135544;20687615,87372955;4388227
"2022-04-14 03:30:00";18067220;20688779,423511263;4355613
"2022-04-14 03:40:00";18003766;20690193,728688087;4333760
"2022-04-14 03:50:00";17940980;20691708,472745545;4312481
"2022-04-14 04:00:00";17874593;20693437,952211745;4283162
"2022-04-14 04:10:00";17813493;20695308,23483721;4261009
"2022-04-14 04:20:00";17794334;20697217,34756651;4259729
"2022-04-14 04:30:00";17776200;20699191,112484843;4260309
"2022-04-14 04:40:00";17741571;20701178,419383157;4259360
"2022-04-14 04:50:00";17715315;20703318,81757492;4257831
"2022-04-14 05:00:00";17675004;20705531,46797361;4243122
"2022-04-14 05:10:00";17609973;20707731,0892862;4222391
"2022-04-14 05:20:00";17558551;20710028,054774;4205372
"2022-04-14 05:30:00";17521559;20712363,6069589;4183196
"2022-04-14 05:40:00";17500101;20714728,471574944;4169478
"2022-04-14 05:50:00";17492894;20717166,08397028;4153647
"2022-04-14 06:00:00";17535662;20719690,25941993;4132213
"2022-04-14 06:10:00";17582515;20722220,96234438;4125267
"2022-04-14 06:20:00";17610186;20724647,72961769;4127323
"2022-04-14 06:30:00";17694827;20727177,580706354;4130354
"2022-04-14 06:40:00";17775075;20729599,899355475;4154097
"2022-04-14 06:50:00";17862047;20732256,88836211;4163287
"2022-04-14 07:00:00";17902989;20734545,408827044;4149513
"2022-04-14 07:10:00";17947538;20736705,973076068;4030149
"2022-04-14 07:20:00";18037270;20738715,33365696;4061729
"2022-04-14 07:30:00";18147157;20740698,506434876;4098925
"2022-04-14 07:40:00";18264629;20742728,07034993;4144973
"2022-04-14 07:50:00";18383008;20744794,421590086;4185961
"2022-04-14 08:00:00";18523701;20746954,96130804;4227966
"2022-04-14 08:10:00";18662012;20749165,79506486;4276776
"2022-04-14 08:20:00";18813533;20751451,139825366;4331161
"2022-04-14 08:30:00";18937737;20753621,988648564;4366653
"2022-04-14 08:40:00";19088026;20756032,26531427;4416754
"2022-04-14 08:50:00";19223078;20758398,462251417;4454840
"2022-04-14 09:00:00";19343037;20760851,15559411;4481710
"2022-04-14 09:10:00";19483111;20763420,763692636;4514614
"2022-04-14 09:20:00";19627056;20766125,406713076;4542523
"2022-04-14 09:30:00";19751065;20768874,014188424;4562677
"2022-04-14 09:40:00";19906078;20771691,71826626;4611394
"2022-04-14 09:50:00";20063716;20774463,162872527;4653237
"2022-04-14 10:00:00";20227914;20777251,9308241;4690755
"2022-04-14 10:10:00";20421775;20780006,278277002;4760648
"2022-04-14 10:20:00";20636528;20782740,991241116;4830287
"2022-04-14 10:30:00";20866593;20785517,02362901;4895743
"2022-04-14 10:40:00";21090405;20788241,916274164;4988087
"2022-04-14 10:50:00";21325745;20791046,010924496;5075135
"2022-04-14 11:00:00";21592409;20793926,66169159;5172061
"2022-04-14 11:10:00";21853593;20796762,387074452;5284855
"2022-04-14 11:20:00";22152647;20799706,236451965;5416948
"2022-04-14 11:30:00";22421990;20802471,557108328;5557522
"2022-04-14 11:40:00";22672438;20805030,077036165;5689554
"2022-04-14 11:50:00";23006552;20808029,967333224;5856542
"2022-04-14 12:00:00";23255451;20810699,15747397;5971056
"2022-04-14 12:10:00";23552137;20813966,83928965;6123013
"2022-04-14 12:20:00";23846574;20817414,34068405;6270614
"2022-04-14 12:30:00";24121767;20820928,039483834;6415392
"2022-04-14 12:40:00";24375511;20824164,546452377;6550975
"2022-04-14 12:50:00";24647435;20827414,11899204;6681370
"2022-04-14 13:00:00";24882601;20830748,714399822;6790293
"2022-04-14 13:10:00";25090614;20833847,670457363;6889240
"2022-04-14 13:20:00";25301526;20836600,419734344;6998010
"2022-04-14 13:30:00";25502023;20839544,444623478;7095035
"2022-04-14 13:40:00";25644688;20842541,947842643;7174296
"2022-04-14 13:50:00";25752507;20845499,839644276;7223968
"2022-04-14 14:00:00";25806371;20848500,67890638;7244169
"2022-04-14 14:10:00";25806026;20851586,714217346;7236513
"2022-04-14 14:20:00";25833134;20854773,016512424;7250577
"2022-04-14 14:30:00";25805432;20858132,908052392;7236360
"2022-04-14 14:40:00";25775954;20861942,791494522;7218469
"2022-04-14 14:50:00";25701822;20866168,26424352;7176672
"2022-04-14 15:00:00";25555095;20870397,334603786;7091584
"2022-04-14 15:10:00";25310565;20874843,498495433;6993619
"2022-04-14 15:20:00";25137579;20879687,04253085;6921241
"2022-04-14 15:30:00";24959611;20884515,554536443;6838965
"2022-04-14 15:40:00";24730131;20889325,62555432;6756341
"2022-04-14 15:50:00";24553902;20894400,5099226;6691406
"2022-04-14 16:00:00";24343297;20899394,921008237;6596093
"2022-04-14 16:10:00";24130556;20904448,664132655;6503260
"2022-04-14 16:20:00";23957078;20911152,29057181;6443596
"2022-04-14 16:30:00";23813802;20916680,638124555;6392188
"2022-04-14 16:40:00";23684325;20921487,100768477;6348541
"2022-04-14 16:50:00";23569826;20927694,890730876;6303345
"2022-04-14 17:00:00";23468434;20932596,91230789;6254153
"2022-04-14 17:10:00";23387826;20936973,22965213;6234492
"2022-04-14 17:20:00";23321323;20942557,74106897;6229582
"2022-04-14 17:30:00";23275203;20946901,05359652;6226963
"2022-04-14 17:40:00";23235236;20950725,50529183;6229133
"2022-04-14 17:50:00";23188979;20954334,4438316;6228602
"2022-04-14 18:00:00";23148209;20957817,61109046;6220942
"2022-04-14 18:10:00";23088075;20961160,46464772;6225489
"2022-04-14 18:20:00";23039189;20964324,923518155;6225698
"2022-04-14 18:30:00";22972521;20967266,34970804;6216657
"2022-04-14 18:40:00";22925782;20970169,79499945;6228794
"2022-04-14 18:50:00";22874366;20973009,107382387;6230593
"2022-04-14 19:00:00";22797636;20975825,055166498;6212563
"2022-04-14 19:10:00";22702088;20978675,0365642;6200998
"2022-04-14 19:20:00";22608442;20981602,30490828;6195818
"2022-04-14 19:30:00";22507743;20984514,700927533;6163363
"2022-04-14 19:40:00";22405668;20987483,547660857;6138649
"2022-04-14 19:50:00";22281231;20990527,75498196;6108685
"2022-04-14 20:00:00";22131157;20993656,37395678;6058950
"2022-04-14 20:10:00";21948075;20996938,54756101;5998262
"2022-04-14 20:20:00";21729308;21000166,76387512;5944033
"2022-04-14 20:30:00";21565022;21003719,76993472;5890639
"2022-04-14 20:40:00";21391852;21007425,95767573;5836076
"2022-04-14 20:50:00";21171150;21011039,562878728;5760361
"2022-04-14 21:00:00";20981186;21014967,668191895;5686163
"2022-04-14 21:10:00";20753236;21019258,13136947;5613290
"2022-04-14 21:20:00";20529269;21023535,8322247;5538465
"2022-04-14 21:30:00";20304643;21027796,182235718;5456064
"2022-04-14 21:40:00";20079599;21032028,239213217;5374646
"2022-04-14 21:50:00";19843801;21036116,388678864;5284605
"2022-04-14 22:00:00";19642271;21040286,36825525;5206482
"2022-04-14 22:10:00";19415942;21044379,08716534;5126209
"2022-04-14 22:20:00";19209066;21048396,241592295;5049789
"2022-04-14 22:30:00";19011974;21052232,70357861;4973038
"2022-04-14 22:40:00";18828350;21055950,936319064;4906185
"2022-04-14 22:50:00";18671376;21059614,872934222;4845143
"2022-04-14 23:00:00";18531417;21063128,627478927;4777968
"2022-04-14 23:10:00";18379466;21066420,39834669;4711917
"2022-04-14 23:20:00";18265396;21069535,502582215;4667095
"2022-04-14 23:30:00";18166743;21072457,08162562;4611325
"2022-04-14 23:40:00";18096022;21075195,429966804;4575953
"2022-04-14 23:50:00";18062460;21077645,357829966;4546663
"2022-04-15 00:00:00";18095165;21080400,334899873;4519850
"2022-04-15 00:10:00";18110749;21082901,625234112;4507946
"2022-04-15 00:20:00";18150311;21086907,87583319;4505717
"2022-04-15 00:30:00";18205958;21089732,791188087;4510228
"2022-04-15 00:40:00";18260278;21092392,671658948;4525186
"2022-04-15 00:50:00";18321026;21095280,158148788;4540694
"2022-04-15 01:00:00";18393123;21097531,084459174;4555827
"2022-04-15 01:10:00";18392285;21102295,78523866;4567320
"2022-04-15 01:20:00";18331898;21105597,81675893;4525655
"2022-04-15 01:30:00";18345010;21107144,374841616;4535245
"2022-04-15 01:40:00";18365063;21108670,996870343;4551110
"2022-04-15 01:50:00";18514779;21110938,571534313;4606358
"2022-04-15 02:00:00";18621224;21113418,896749154;4632828
"2022-04-15 02:10:00";18703666;21115988,651799973;4679956
"2022-04-15 02:20:00";18777142;21118699,049881555;4712657
"2022-04-15 02:30:00";18823464;21121661,258211445;4738235
"2022-04-15 02:40:00";18862921;21124924,01816848;4766132
"2022-04-15 02:50:00";18875235;21128444,045157813;4778128
"2022-04-15 03:00:00";18863218;21132266,494449943;4771320
"2022-04-15 03:10:00";18856652;21136506,977427967;4768535
"2022-04-15 03:20:00";18839645;21141047,876404718;4761857
"2022-04-15 03:30:00";18813760;21145943,834510818;4748215
"2022-04-15 03:40:00";18754358;21151002,799137875;4723805
"2022-04-15 03:50:00";18733705;21156474,624128923;4716536
"2022-04-15 04:00:00";18686052;21162156,688970137;4692252
"2022-04-15 04:10:00";18650279;21168090,89869098;4684717
"2022-04-15 04:20:00";18644187;21174221,598313633;4696861
"2022-04-15 04:30:00";18626173;21180435,816173635;4698805
"2022-04-15 04:40:00";18604994;21186826,47057993;4703638
"2022-04-15 04:50:00";18580714;21193352,752172507;4705501
"2022-04-15 05:00:00";18551221;21200058,720676333;4700753
"2022-04-15 05:10:00";18490473;21206824,033193547;4691231
"2022-04-15 05:20:00";18441818;21213795,815925747;4677634
"2022-04-15 05:30:00";18385227;21220834,244801138;4655760
"2022-04-15 05:40:00";18378180;21228109,37642883;4645397
"2022-04-15 05:50:00";18391915;21235560,735739276;4636789
"2022-04-15 06:00:00";18422535;21243037,40986683;4632777
"2022-04-15 06:10:00";18452386;21250467,25264075;4626493
"2022-04-15 06:20:00";18507643;21258010,255574152;4632641
"2022-04-15 06:30:00";18538773;21265342,648067813;4641042
"2022-04-15 06:40:00";18643657;21272883,168350276;4666506
"2022-04-15 06:50:00";18729154;21280356,212278962;4693738
"2022-04-15 07:00:00";18820405;21288063,138000604;4718915
"2022-04-15 07:10:00";18835507;21295606,72563075;4712272
"2022-04-15 07:20:00";18928528;21303354,241113726;4737704
"2022-04-15 07:30:00";19049487;21311156,126528673;4763206
"2022-04-15 07:40:00";19165096;21318940,4925701;4806444
"2022-04-15 07:50:00";19322859;21326910,976811685;4863335
"2022-04-15 08:00:00";19446589;21334739,174409878;4907293
"2022-04-15 08:10:00";19602520;21342655,085412882;4969131
"2022-04-15 08:20:00";19777385;21350642,42984975;5031209
"2022-04-15 08:30:00";19931274;21358696,04425233;5082947
"2022-04-15 08:40:00";20088952;21366730,83860106;5143554
"2022-04-15 08:50:00";20249860;21374865,15463697;5199655
"2022-04-15 09:00:00";20411304;21383164,32853041;5249598
"2022-04-15 09:10:00";20572049;21391484,242525343;5292877
"2022-04-15 09:20:00";20729026;21399809,29114678;5326630
"2022-04-15 09:30:00";20870071;21408175,500048205;5351925
"2022-04-15 09:40:00";21035455;21416537,203974552;5389145
"2022-04-15 09:50:00";21214623;21424928,59841693;5432203
"2022-04-15 10:00:00";21369816;21433150,168364044;5460802
"2022-04-15 10:10:00";21556494;21441279,414435633;5522399
"2022-04-15 10:20:00";21782233;21449386,940481603;5592128
"2022-04-15 10:30:00";21992116;21457268,33301314;5654922
"2022-04-15 10:40:00";22268582;21465323,862767175;5764120
"2022-04-15 10:50:00";22534264;21473341,592763595;5865544
"2022-04-15 11:00:00";22796088;21481193,54940988;5967912
"2022-04-15 11:10:00";23071154;21488994,33951689;6093680
"2022-04-15 11:20:00";23325294;21496463,368909415;6207579
"2022-04-15 11:30:00";23591536;21503877,130849585;6326519
"2022-04-15 11:40:00";23920561;21511486,825786375;6498700
"2022-04-15 11:50:00";24212181;21518751,62033824;6645851
"2022-04-15 12:00:00";24497128;21526021,88097009;6784365
"2022-04-15 12:10:00";24778536;21533121,99034251;6934829
"2022-04-15 12:20:00";25063997;21540134,240965687;7084335
"2022-04-15 12:30:00";25307974;21546844,34533204;7215023
"2022-04-15 12:40:00";25585809;21553582,468665656;7367576
"2022-04-15 12:50:00";25853922;21560241,987254176;7498348
"2022-04-15 13:00:00";26099694;21566888,80445726;7623242
"2022-04-15 13:10:00";26243666;21573139,668873608;7695379
"2022-04-15 13:20:00";26535453;21579887,23527792;7849024
"2022-04-15 13:30:00";26739557;21586461,237743076;7953591
"2022-04-15 13:40:00";26922189;21592856,3221334;8046609
"2022-04-15 13:50:00";27085822;21599736,721874487;8121793
"2022-04-15 14:00:00";27200864;21606853,94021994;8151970
"2022-04-15 14:10:00";27234000;21614130,541938663;8162279
"2022-04-15 14:20:00";27354021;21621962,63537708;8217332
"2022-04-15 14:30:00";27385820;21629980,428658497;8228058
"2022-04-15 14:40:00";27382823;21638099,681619436;8226802
